"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"487","@compete_well not at all...just see rotation to the sector that got beat up... XOM and CVX should base out and lead next rally",FALSE,0,"compete_well",2017-04-04 16:26:05,FALSE,"849178896951984129","849297028664500225","731890678813315072","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ngregs",0,FALSE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/577877314026889217/1ooPG_-c_normal.jpeg"
"488","RT @MarketRealist: The Integrated Energy Sector: Let’s Wrap It Up for 1Q17 https://t.co/2jlM9egDyY $XOM $CVX $SPX-INDEX $DJIA-INDEX",FALSE,0,NA,2017-04-04 16:24:37,FALSE,NA,"849296659230191618",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/556454430032551936/lD-7VMlA_normal.jpeg"
"489","#ExxonMobil BRIEF-Exxon eyes Brazil expansion - WSJ. Read more: https://t.co/Cw4np0Ka7e $XOM",FALSE,0,NA,2017-04-04 16:20:11,FALSE,NA,"849295541955510272",NA,"<a href=""https://www.owler.com"" rel=""nofollow"">    Gas    Utilities</a>","gas_utilities",0,FALSE,FALSE,NA,NA,"San Mateo, CA","en","http://pbs.twimg.com/profile_images/693138881089130496/uGnUQF_O_normal.jpg"
"490","The Integrated Energy Sector: Let’s Wrap It Up for 1Q17 https://t.co/2jlM9egDyY $XOM $CVX $SPX-INDEX $DJIA-INDEX",FALSE,0,NA,2017-04-04 16:17:55,FALSE,NA,"849294972021067778",NA,"<a href=""http://marketrealist.com"" rel=""nofollow"">Market Realist Auto Twitter Feed</a>","MarketRealist",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/784110567749451776/wXHXthHT_normal.jpg"
"491","$XOM received a new alert. Find out why at https://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 262",FALSE,0,NA,2017-04-04 16:12:27,FALSE,NA,"849293596427640832",NA,"<a href=""http://www.aheadsup.com/"" rel=""nofollow"">Social Media Sentiment aheadsup</a>","mediasentiment",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/420277170586394624/5mABm6pI_normal.png"
"492","#Forex ExxonMobil returns higher - Analysis - 04-04-2017: ExxonMobil's stock (XOM) returned higher in… https://t.co/6U6Kgtd12R #Commodities",FALSE,0,NA,2017-04-04 16:10:25,FALSE,NA,"849293084663758848",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","EconomiesCom",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/378800000668803662/6b55a54527587c67edba15ff72e9ea9f_normal.png"
"493","RT @Stocks_Numbers: Oh wow oil looking strong today $MRO $CNQ $COP $XOM $UGAZ $UWT $CHK $OIL $USO $BP $PBR $WLL",FALSE,0,NA,2017-04-04 16:07:37,FALSE,NA,"849292383418273792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigblasterstock",3,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/795528012905246720/A1PGCj2a_normal.jpg"
"494","RT @MarketRealist: Integrated Energy and Refiners: Key Quantitative Drivers https://t.co/NWWBape3Om $XOM $CVX $BP $TOT",FALSE,0,NA,2017-04-04 16:04:29,FALSE,NA,"849291594977226753",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/556454430032551936/lD-7VMlA_normal.jpeg"
"495","@haloefekti New  Kurdistan oil pipeline to Turkey to be finished in May:  XOM and Hunt oil will be raking in $$$$… https://t.co/Q0IuCsX29W",FALSE,0,"haloefekti",2017-04-04 15:57:14,TRUE,"849288426537054209","849289768898789376","17801749","<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","OilCorruption",0,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/798241972150566912/Ap79RAoh_normal.jpg"
"496","RT @JustinPulitzer: $XOM testing green… $CL_F about to hit $51s target… Trim &amp; trail a bit in $51s if long Oil IMHO.",FALSE,0,NA,2017-04-04 15:36:14,FALSE,NA,"849284485552254976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jphelan17",1,TRUE,FALSE,NA,NA,"Ontario, Canada","en","http://pbs.twimg.com/profile_images/707275199649939457/O_r9vcuB_normal.jpg"
"497","Integrated Energy and Refiners: Key Quantitative Drivers https://t.co/NWWBape3Om $XOM $CVX $BP $TOT",FALSE,0,NA,2017-04-04 15:35:24,FALSE,NA,"849284274587041792",NA,"<a href=""http://marketrealist.com"" rel=""nofollow"">Market Realist Auto Twitter Feed</a>","MarketRealist",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/784110567749451776/wXHXthHT_normal.jpg"
"498","RT @superhesse: $SPY Dividend Portfolio Update! https://t.co/qJNjNBcmJJ $CLDT $TGT $XOM $JNJ $DUK",FALSE,0,NA,2017-04-04 15:31:02,FALSE,NA,"849283173905289216",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","StakepoolCom",1,TRUE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/728434717087825922/27P9cOhq_normal.jpg"
"499","Oh wow oil looking strong today $MRO $CNQ $COP $XOM $UGAZ $UWT $CHK $OIL $USO $BP $PBR $WLL",FALSE,2,NA,2017-04-04 15:29:33,FALSE,NA,"849282801572687875",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stocks_Numbers",3,FALSE,FALSE,NA,NA,"Charlotte, NC","en","http://pbs.twimg.com/profile_images/435950598908047360/Kr7xpnpB_normal.jpeg"
"500","$XOM testing green… $CL_F about to hit $51s target… Trim &amp; trail a bit in $51s if long Oil IMHO.",FALSE,2,NA,2017-04-04 15:26:45,FALSE,NA,"849282095155380225",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","JustinPulitzer",1,FALSE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/796381529379373056/G9O2tAYl_normal.jpg"
"501","$OIL breaking out. I think heading into next week we'll see money rotating into financials $BAC $GS $JPM $C &amp; energy ($MRO $XOM $CHK etc)",FALSE,1,NA,2017-04-04 15:26:31,FALSE,NA,"849282036955303936",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","LU_Rambler12",0,FALSE,FALSE,NA,NA,"Chicago, IL","en","http://pbs.twimg.com/profile_images/817115152785018880/nWNmWK8v_normal.jpg"
"502","$XOM eyeing expansion in Brazil, WSJ reports https://t.co/iSkXaoj3CE",FALSE,0,NA,2017-04-04 15:26:21,FALSE,NA,"849281996203446274",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tickerws",0,FALSE,FALSE,NA,NA,"Lugano, Switzerland","en","http://pbs.twimg.com/profile_images/824914508040794112/7AnEdeSF_normal.jpg"
"503","#ExxonMobil Exxon Eyes Brazil Expansion. Read more: https://t.co/t4J0LalHL4 $XOM",FALSE,0,NA,2017-04-04 15:24:34,FALSE,NA,"849281549572886528",NA,"<a href=""https://www.owler.com"" rel=""nofollow"">    Gas    Utilities</a>","gas_utilities",0,FALSE,FALSE,NA,NA,"San Mateo, CA","en","http://pbs.twimg.com/profile_images/693138881089130496/uGnUQF_O_normal.jpg"
"504","RT @Ceo10kaday: $XOM not much has changed, similar scenario as last week.

$CVX saw call buying there yesterday, $XOM deep ITM calls this A…",FALSE,0,NA,2017-04-04 15:24:15,FALSE,NA,"849281469902094337",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/556454430032551936/lD-7VMlA_normal.jpeg"
"505","Exxon eyes Brazil expansion as #oil defies conventional logic and continues its rebound. $XOM https://t.co/qkjcxDtrYJ",FALSE,0,NA,2017-04-04 15:21:02,FALSE,NA,"849280657398398977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vatmandu",0,FALSE,FALSE,NA,NA,"Vermont, USA","en","http://pbs.twimg.com/profile_images/572506534237900800/Lou4PeEC_normal.jpeg"
"506","$XOM not much has changed, similar scenario as last week.

$CVX saw call buying there yesterday, $XOM deep ITM call… https://t.co/UjLBRQz951",FALSE,0,NA,2017-04-04 15:18:17,TRUE,NA,"849279967989047296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ceo10kaday",1,FALSE,FALSE,NA,NA,"We're all gonna make it","en","http://pbs.twimg.com/profile_images/830670649186250753/wxInLmCe_normal.jpg"
"507","Exxon Mobile Looking For Access to Brazil's Deep Water Resources $XOM https://t.co/3FCRB9F7Lk",FALSE,0,NA,2017-04-04 15:16:45,FALSE,NA,"849279581873774592",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","randomdevtest13",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"508","$SPY Dividend Portfolio Update! https://t.co/qJNjNBcmJJ $CLDT $TGT $XOM $JNJ $DUK",FALSE,0,NA,2017-04-04 15:13:57,FALSE,NA,"849278876593377281",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","superhesse",1,FALSE,FALSE,NA,NA,"Greenville, NC","en-gb","http://pbs.twimg.com/profile_images/502157060507590656/zm4lgDnI_normal.jpeg"
"509","$XOM - Exxon Eyes Brazil Expansion--Update https://t.co/mr9XZjsjQO",FALSE,0,NA,2017-04-04 15:13:12,FALSE,NA,"849278686062891011",NA,"<a href=""http://www.advfn.com"" rel=""nofollow"">ADVFN News Alert</a>","_CardiacKid",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/711014850604892160/vUrvLTpt_normal.jpg"
"510","10:45 ET Volume Leader #57 - XOM 2,281,718 Exxon Mobil Corp $XOM 81.64 -0.43 -0.53% High today of 82.16 day lo https://t.co/ZGWCwiQUG1",FALSE,0,NA,2017-04-04 15:06:32,FALSE,NA,"849277007749885955",NA,"<a href=""http://investorshangout.com/"" rel=""nofollow"">Investors Hangout</a>","leahanneta",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/378800000709720717/9040d3f653778f0b019e8ee62cd2d813_normal.jpeg"
"511","RT @katiemehnert: Thanks to @XOM_NatGas and @TracyLothianLNG for the awesome #Powerplay event today @ #gastech 2017. #womeninenergy GET.IT.…",FALSE,0,NA,2017-04-04 15:01:01,FALSE,NA,"849275619842052096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TracyLothianLNG",2,TRUE,FALSE,NA,NA,"Houston ","en","http://pbs.twimg.com/profile_images/824457056577064960/7RJz7rUs_normal.jpg"
"512","Exxon Mobil Co. (XOM) Upgraded to “Buy” at Vetr Inc. https://t.co/CSBNM7M2RD",FALSE,0,NA,2017-04-04 14:58:00,FALSE,NA,"849274860790525952",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CFinancialNews",0,FALSE,FALSE,NA,NA,"Sioux Falls, SD","en","http://pbs.twimg.com/profile_images/732362091781312513/l5uerSUM_normal.jpg"
"513","WSJ: Exxon, Petrobras may partner to develop offshore oil projects https://t.co/Cup912BDnM $XOM $PBR $HES",FALSE,0,NA,2017-04-04 14:57:37,FALSE,NA,"849274766859030528",NA,"<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha</a>","SEEKINGALPHA_FS",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/628450795533414401/xwE4BfP__normal.jpg"
"514","WSJ: Exxon, Petrobras may partner to develop offshore oil projects https://t.co/KjZNKPnv3c $XOM $PBR $HES",FALSE,0,NA,2017-04-04 14:57:37,FALSE,NA,"849274765281861633",NA,"<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha</a>","MarketCurrents",0,FALSE,FALSE,NA,NA,"New York","en","http://pbs.twimg.com/profile_images/562235643225309184/BbO5bjbH_normal.png"
"515","$XOM - Exxon Eyes Brazil Expansion https://t.co/1b4WhSfDlG",FALSE,0,NA,2017-04-04 14:56:33,FALSE,NA,"849274495517044736",NA,"<a href=""http://www.advfn.com"" rel=""nofollow"">ADVFN News Alert</a>","_CardiacKid",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/711014850604892160/vUrvLTpt_normal.jpg"
"516","September 15th Options Now Available For Exxon Mobil $XOM #stockoptions https://t.co/PAtt9xXV4v",FALSE,0,NA,2017-04-04 14:54:15,FALSE,NA,"849273916904226817",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","bnkinvest",0,FALSE,FALSE,NA,NA,"New York","en","http://pbs.twimg.com/profile_images/467032110692188160/UcN8PrzR_normal.jpeg"
"517","$XOM Exxon Mobil and Petrobras might partner to develop offshore oil projects, according to WSJ https://t.co/TjQ6MRRF4D",FALSE,0,NA,2017-04-04 14:49:00,FALSE,NA,"849272595883143169",NA,"<a href=""https://stocknews.com/"" rel=""nofollow"">StockNews.com News Feed</a>","stocknewsdotcom",0,FALSE,FALSE,NA,NA,"NJ / CA","en","http://pbs.twimg.com/profile_images/848294239314165760/jjBp_mQd_normal.jpg"
"518","$XOM interested in Brazil offshore projects #oil #OOTT https://t.co/3JkhpsYuYE",FALSE,1,NA,2017-04-04 14:40:15,FALSE,NA,"849270394339110912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EnergzdEconomy",4,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/803072685941067776/W-f9ZiEg_normal.jpg"
"519","Benzinga: No Energy Enthusiasm For This ETF https://t.co/a2bDrctttP $CVX $USO $XOM $XLE",FALSE,0,NA,2017-04-04 14:34:22,FALSE,NA,"849268914882314244",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TradeWithSuper",0,FALSE,FALSE,NA,NA,"The Hunt for Winners","en","http://pbs.twimg.com/profile_images/730814770186620928/lFK0zCBG_normal.jpg"
"520","$HES $XOM $PBR:

Exxon Eyes Brazil Expansion:

https://t.co/vEY5VWUvPK",FALSE,0,NA,2017-04-04 14:33:14,FALSE,NA,"849268631166885888",NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","ProTradersNews",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/544714830884532225/Q8nkpEQf_normal.jpeg"
"521","RT @Benzinga: No Energy Enthusiasm For This ETF https://t.co/FJjXh9fksA $CVX $USO $XOM $XLE",FALSE,0,NA,2017-04-04 14:32:36,FALSE,NA,"849268470759948288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TradeAGT",2,TRUE,FALSE,NA,NA,"Chicago, IL","en","http://pbs.twimg.com/profile_images/657257061785272320/2zCM6eqB_normal.png"
"522","Vetr users have upgraded Exxon Mobil Corpo... to a BUY Rating (3.5 stars), giving $XOM a target price of $85.72 https://t.co/FfhfgMiSo4",FALSE,0,NA,2017-04-04 14:31:06,FALSE,NA,"849268093520146434",NA,"<a href=""http://www.vetr.com"" rel=""nofollow"">Vetr</a>","VetrRatings",0,FALSE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/546005539512020993/jQ_5Ufyl_normal.png"
"523","No Energy Enthusiasm For This ETF https://t.co/FJjXh9fksA $CVX $USO $XOM $XLE",FALSE,0,NA,2017-04-04 14:30:03,FALSE,NA,"849267828771266561",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Benzinga",2,FALSE,FALSE,NA,NA,"Zingernation","en","http://pbs.twimg.com/profile_images/557552428006899712/PMttsGmx_normal.png"
"524","RT @theflynews: Exxon Mobil in talks with Petrobras and Hess about Brazil projects: https://t.co/2j5QMHug5a $XOM $PBR $HES",FALSE,0,NA,2017-04-04 14:28:29,FALSE,NA,"849267435823878145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HNWequities",1,TRUE,FALSE,NA,NA,"London","en-gb","http://pbs.twimg.com/profile_images/378800000665948416/81a303f1c731ccbe5791ab36c1848f35_normal.jpeg"
"525","Exxon Mobil in talks with Petrobras and Hess about Brazil projects: https://t.co/2j5QMHug5a $XOM $PBR $HES",FALSE,1,NA,2017-04-04 14:20:20,FALSE,NA,"849265381676011521",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","theflynews",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/576038265762926594/FP6rEIuE_normal.png"
"526","Wondering about risks of $XOM? The 63-day volatility is 7.14% https://t.co/w7jzSIFYpd",FALSE,0,NA,2017-04-04 14:15:03,FALSE,NA,"849264052685737984",NA,"<a href=""https://unicornbay.com"" rel=""nofollow"">Unicorn1MinuteApp</a>","1MinuteStock",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/678180491292356608/lh6Go1aN_normal.png"
"527","Do you know that #WallStreet price for $XOM is $87.27 https://t.co/TT7t23JLGf",FALSE,0,NA,2017-04-04 14:14:02,FALSE,NA,"849263798208925696",NA,"<a href=""https://unicornbay.com"" rel=""nofollow"">Unicorn1MinuteApp</a>","1MinuteStock",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/678180491292356608/lh6Go1aN_normal.png"
"528","Exxon in Talks to Partner With Petrobras on Offshore Oil Projects -Sources $XOM $PBR @sfef84 https://t.co/Ec7JhcVodh",FALSE,0,NA,2017-04-04 14:13:53,FALSE,NA,"849263758274723840",NA,"<a href=""http://www.contix.com"" rel=""nofollow"">Contix</a>","contixalerts",0,FALSE,FALSE,NA,NA,"Honolulu, HI","en","http://pbs.twimg.com/profile_images/634167836861075456/rUghb6Vn_normal.png"
"529","Exxon in Talks to Partner With Petrobras on Offshore Oil Projects -Sources $XOM $PBR https://t.co/yNCId4yRW0",FALSE,0,NA,2017-04-04 14:13:39,FALSE,NA,"849263700339040258",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sfef84",0,FALSE,FALSE,NA,NA,"Home Town: Coronado, CA now TX","en","http://pbs.twimg.com/profile_images/839570724864081922/FjHaxDNW_normal.jpg"
"530","Nothing will deter you from fulfilling your ambitions once you... More for Sagittarius https://t.co/B9rlIvlaCc",FALSE,0,NA,2017-04-04 14:13:21,FALSE,NA,"849263624497516545",NA,"<a href=""http://www.twittascope.com"" rel=""nofollow"">Twittascope</a>","xoM_xoxo",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/795408802627616769/fQhuLu5Z_normal.jpg"
"531","$XOM $PBR Exxon Eyes Brazil Expansion",FALSE,0,NA,2017-04-04 14:13:19,FALSE,NA,"849263618369703936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sfef84",0,FALSE,FALSE,NA,NA,"Home Town: Coronado, CA now TX","en","http://pbs.twimg.com/profile_images/839570724864081922/FjHaxDNW_normal.jpg"
"532","There is a method to your madness as you attempt to keep every... More for Leo https://t.co/qIcJJNMefU",FALSE,0,NA,2017-04-04 13:58:24,FALSE,NA,"849259864542953472",NA,"<a href=""http://www.twittascope.com"" rel=""nofollow"">Twittascope</a>","_xoM",0,FALSE,FALSE,NA,NA,"<U+2661><U+2661><U+2661>","en","http://pbs.twimg.com/profile_images/848728953607131136/MwRzbnaA_normal.jpg"
"533","RT @TSTEnergy: The @realDonaldTrump Team's Financial Disclosures Reveal Millions in Stock Investments https://t.co/rVIhFpuBoP via @EmilySte…",FALSE,0,NA,2017-04-04 13:43:03,FALSE,NA,"849256000200769536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TomTerrarosa",1,TRUE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/781979664764076032/C39bq4lO_normal.jpg"
"534","The @realDonaldTrump Team's Financial Disclosures Reveal Millions in Stock Investments https://t.co/rVIhFpuBoP via @EmilyStewartM $ETP $XOM",FALSE,0,NA,2017-04-04 13:30:01,FALSE,NA,"849252721395986432",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TSTEnergy",1,FALSE,FALSE,NA,NA,"TheStreet.com","en","http://pbs.twimg.com/profile_images/706900596679376897/qnN1Jwbi_normal.jpg"
"535","MUST READ: Moving up on news. Short squeeze coming: https://t.co/0TuhB37PYv $XOM $DVMT $SPWR $UVXY $ARCH $NSRGY $XBI $XCO $STJ $FOLD",FALSE,0,NA,2017-04-04 13:13:51,FALSE,NA,"849248652568793088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StockTradePicks",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/524623713363169280/EYj7voja_normal.jpeg"
"536","FREE REPORT
How do #equity #investment #HedgeFunds see #stocks
$GOOGL $AMZN $AAPL $BRK $XOM
in the coming weeks?… https://t.co/xKpbjQVwU5",FALSE,0,NA,2017-04-04 13:13:21,TRUE,NA,"849248527247183872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XATSUK",0,FALSE,FALSE,NA,NA,"London","en","http://pbs.twimg.com/profile_images/558018572362870785/HEsf6Iln_normal.png"
"537","XOM Top news - Apr 4th, 2017 $XOM http://https://t.co/RQSU1rzMEV",FALSE,0,NA,2017-04-04 13:07:33,FALSE,NA,"849247065339289600",NA,"<a href=""http://www.sweetalpha.com"" rel=""nofollow"">Sweet Alpha</a>","SweetPlatform",0,FALSE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/609318814430294016/Yq7thTaJ_normal.png"
"538","RT @ArthurHill: Wow. $XOM is 23.03% of $XLE. Together with $CVX (15.39%), $SLB (8.20%), $COP (4.66%) and $EOG (4.27%), these 5 account for…",FALSE,0,NA,2017-04-04 13:03:24,FALSE,NA,"849246020651413504",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",3,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/556454430032551936/lD-7VMlA_normal.jpeg"
"539","RT @ArthurHill: Wow. $XOM is 23.03% of $XLE. Together with $CVX (15.39%), $SLB (8.20%), $COP (4.66%) and $EOG (4.27%), these 5 account for…",FALSE,0,NA,2017-04-04 12:53:59,FALSE,NA,"849243650546696194",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","heartpumper77",3,TRUE,FALSE,NA,NA,"Knoxville","en","http://pbs.twimg.com/profile_images/3218674749/5b503476b4f05b89733c0dd24dc4d7f1_normal.jpeg"
"540","Wow. $XOM is 23.03% of $XLE. Together with $CVX (15.39%), $SLB (8.20%), $COP (4.66%) and $EOG (4.27%), these 5 acco… https://t.co/nTjobZeTz5",FALSE,4,NA,2017-04-04 12:53:41,TRUE,NA,"849243575363801089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArthurHill",3,FALSE,FALSE,NA,NA,"Mechelen, Belgium","en","http://pbs.twimg.com/profile_images/1120274087/bullbear_normal.jpg"
